CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,4,471248,-853759,23,124.50,2024-06-09 00:25:00,5,12.10,.00,,,0,200.150000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,47.21333,-85.63306
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,17,471223,-893959,169,201.00,2024-06-11 12:07:00,5,12.10,.00,,,0,200.740000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,47.20639,-89.66639
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,25,464653,-920316,221,22.00,2024-06-12 17:03:00,5,12.10,.00,,,0,201.380000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,46.78139,-92.05444
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,36,481512,-891048,139,43.00,2024-06-14 05:29:00,5,12.10,.00,,,0,200.290000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,48.25333,-89.18000
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,36,481512,-891048,139,43.00,2024-06-14 05:29:00,5,996.10,.00,,,0,.000000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,48.25333,-89.18000
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,1,463237,-844452,2,96.00,2024-06-08 15:07:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,46.54361,-84.74778
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,1,463237,-844452,2,96.00,2024-06-08 15:07:00,6,50.00,.00,,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,46.54361,-84.74778
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,1,463237,-844452,2,96.00,2024-06-08 15:07:00,6,86.00,.00,,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,46.54361,-84.74778
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,1,463237,-844452,2,96.00,2024-06-08 15:07:00,6,94.00,.00,,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,46.54361,-84.74778
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,2,464359,-844719,5,135.00,2024-06-08 18:19:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,46.73306,-84.78861
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,3,470212,-850612,12,167.00,2024-06-08 21:04:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.03667,-85.10333
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,4,471248,-853759,23,124.50,2024-06-09 00:25:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.21333,-85.63306
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,4,471248,-853759,23,124.50,2024-06-09 00:25:00,6,1.00,.00,,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.21333,-85.63306
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,4,471248,-853759,23,124.50,2024-06-09 00:25:00,6,50.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.21333,-85.63306
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,4,471248,-853759,23,124.50,2024-06-09 00:25:00,6,114.50,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.21333,-85.63306
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,4,471248,-853759,23,124.50,2024-06-09 00:25:00,6,122.50,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,47.21333,-85.63306
202403001,2025-01-28 12:03:00,CCGS LIMNOS,LAKE SUPERIOR,5,464248,-854904,17,17.00,2024-06-09 09:28:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,46.71333,-85.81778
