CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,1,452212,-813507,33,53.6,2012-05-29 04:44:00,6,.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.37000,-81.58528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,1,452212,-813507,33,53.6,2012-05-29 04:44:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.37000,-81.58528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,1,452212,-813507,33,53.6,2012-05-29 04:44:00,6,5.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.37000,-81.58528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,1,452212,-813507,33,53.6,2012-05-29 04:44:00,6,8.00,.00,0.00000000,,0,2.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.37000,-81.58528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,1,452212,-813507,33,53.6,2012-05-29 04:44:00,6,11.00,.00,0.00000000,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.37000,-81.58528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,1,452212,-813507,33,53.6,2012-05-29 04:44:00,6,43.50,.00,0.00000000,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.37000,-81.58528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,1,452212,-813507,33,53.6,2012-05-29 04:44:00,6,51.00,.00,0.00000000,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.37000,-81.58528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,2,451418,-812623,31,62.2,2012-05-29 07:06:00,6,.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.23833,-81.43972
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,2,451418,-812623,31,62.2,2012-05-29 07:06:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.23833,-81.43972
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,3,452144,-811120,21,85.7,2012-05-29 09:01:00,6,.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.36222,-81.18889
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,3,452144,-811120,21,85.7,2012-05-29 09:01:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,45.36222,-81.18889
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,4,445512,-805231,12,88.3,2012-05-29 12:47:00,6,.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.92000,-80.87528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,4,445512,-805231,12,88.3,2012-05-29 12:47:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.92000,-80.87528
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,5,444303,-805124,1,89.5,2012-05-29 18:27:00,6,.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.71750,-80.85667
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,5,444303,-805124,1,89.5,2012-05-29 18:27:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.71750,-80.85667
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,5,444303,-805124,1,89.5,2012-05-29 18:27:00,6,1.00,.00,0.00000000,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.71750,-80.85667
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,5,444303,-805124,1,89.5,2012-05-29 18:27:00,6,5.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.71750,-80.85667
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,5,444303,-805124,1,89.5,2012-05-29 18:27:00,6,13.00,.00,0.00000000,,0,2.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.71750,-80.85667
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,5,444303,-805124,1,89.5,2012-05-29 18:27:00,6,21.00,.00,0.00000000,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.71750,-80.85667
201205001,2012-10-17 13:38:42,CCGS LIMNOS,GEORGIAN BAY,5,444303,-805124,1,89.5,2012-05-29 18:27:00,6,79.50,.00,0.00000000,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.71750,-80.85667
