CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,1,431816,-794851,926,11.66,2015-04-20 14:21:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.30444,-79.81417
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,1,431816,-794851,926,11.66,2015-04-20 14:21:00,6,9.50,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.30444,-79.81417
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,2,431648,-795225,909,12.12,2015-04-20 15:49:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.28000,-79.87361
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,3,431712,-795034,1001,22.51,2015-04-20 16:23:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.28667,-79.84278
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,4,431708,-794739,918,21.72,2015-04-20 17:23:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.28556,-79.79417
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,5,431846,-794505,1,26.1,2015-04-20 18:06:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.31278,-79.75139
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,5,431846,-794505,1,26.1,2015-04-20 18:06:00,6,1.00,.00,0.00000000,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.31278,-79.75139
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,6,432022,-793954,2,58.83,2015-04-20 18:54:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.33944,-79.66500
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,7,431606,-793713,3,23.35,2015-04-20 19:46:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26833,-79.62028
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,7,431606,-793713,3,23.35,2015-04-20 19:46:00,6,10.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26833,-79.62028
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,7,431606,-793713,3,23.35,2015-04-20 19:46:00,6,21.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26833,-79.62028
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,8,431324,-792648,96,20.43,2015-04-20 21:17:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.22333,-79.44667
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,9,431619,-792138,16,65.85,2015-04-20 22:04:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.27194,-79.36056
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,10,431328,-791622,17,13.7,2015-04-20 22:56:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.22444,-79.27278
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,10,431328,-791622,17,13.7,2015-04-20 22:56:00,6,1.00,.00,0.00000000,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.22444,-79.27278
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,10,431328,-791622,17,13.7,2015-04-20 22:56:00,6,11.50,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.22444,-79.27278
201500002,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ONTARIO,11,431807,-791639,18,85.18,2015-04-21 00:13:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.30194,-79.27750
