CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,1,431848,-794520,1,24.67,2016-04-25 14:55:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.31333,-79.75556
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,2,432022,-794002,2,58.95,2016-04-25 15:58:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.33944,-79.66722
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,3,431610,-793702,3,25.74,2016-04-25 16:56:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26944,-79.61722
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,3,431610,-793702,3,25.74,2016-04-25 16:56:00,6,10.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26944,-79.61722
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,3,431610,-793702,3,25.74,2016-04-25 16:56:00,6,24.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26944,-79.61722
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,4,432501,-792409,13,104.25,2016-04-25 19:35:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.41694,-79.40250
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,4,432501,-792409,13,104.25,2016-04-25 19:35:00,6,10.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.41694,-79.40250
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,4,432501,-792409,13,104.25,2016-04-25 19:35:00,6,25.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.41694,-79.40250
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,4,432501,-792409,13,104.25,2016-04-25 19:35:00,6,94.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.41694,-79.40250
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,4,432501,-792409,13,104.25,2016-04-25 19:35:00,6,102.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.41694,-79.40250
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,5,433756,-792241,726,7.99,2016-04-26 17:27:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63222,-79.37806
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,5,433756,-792241,726,7.99,2016-04-26 17:27:00,6,1.00,.00,,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63222,-79.37806
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,6,433809,-792159,725,7.84,2016-04-26 17:59:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63583,-79.36639
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,6,433809,-792159,725,7.84,2016-04-26 17:59:00,6,6.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63583,-79.36639
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,7,433501,-791841,11,89.91,2016-04-26 19:07:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.58361,-79.31139
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,8,433104,-790451,25,136.01,2016-04-26 20:48:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.51778,-79.08083
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,9,433600,-790102,26,120.16,2016-04-26 21:51:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.60000,-79.01722
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,10,433553,-784811,33,119.23,2016-04-26 23:20:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.59806,-78.80306
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,10,433553,-784811,33,119.23,2016-04-26 23:20:00,6,1.00,.00,,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.59806,-78.80306
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,10,433553,-784811,33,119.23,2016-04-26 23:20:00,6,10.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.59806,-78.80306
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,10,433553,-784811,33,119.23,2016-04-26 23:20:00,6,25.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.59806,-78.80306
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,10,433553,-784811,33,119.23,2016-04-26 23:20:00,6,127.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.59806,-78.80306
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,10,433553,-784811,33,119.23,2016-04-26 23:20:00,6,135.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.59806,-78.80306
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,11,434656,-782616,32,76.92,2016-04-27 02:11:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.78222,-78.43778
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,12,434301,-780133,41,129.14,2016-04-27 04:33:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.71694,-78.02583
201600002,2018-05-15 10:29:00,CCGS LIMNOS,LAKE ONTARIO,12,434301,-780133,41,129.14,2016-04-27 04:33:00,6,10.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.71694,-78.02583
