CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
202300001,2024-05-24 14:38:00,CCGS LIMNOS,LAKE ONTARIO,8,434301,-780137,41,129.0,2023-04-05 04:33:00,5,12.10,.00,,,0,101.300000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,43.71694,-78.02694
202300001,2024-05-24 14:38:00,CCGS LIMNOS,LAKE ONTARIO,11,432501,-792400,13,106.0,2023-04-06 06:44:00,5,12.10,.00,,,0,101.000000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,43.41694,-79.40000
202300001,2024-05-24 14:38:00,CCGS LIMNOS,LAKE ONTARIO,12,433817,-792143,725,10.0,2023-04-06 12:29:00,5,3.10,.00,,,0,102.200000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,43.63806,-79.36194
202300001,2024-05-24 14:38:00,CCGS LIMNOS,LAKE ONTARIO,15,431818,-794854,926,16.0,2023-04-11 15:44:00,5,3.10,.00,,,0,101.100000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,43.30500,-79.81500
202300002,2023-12-12 11:08:00,CCGS LIMNOS,LAKE ONTARIO,16,433547,-784806,33,137.8,2023-04-14 13:20:00,5,12.10,.00,,,0,100.000000,VOLUME,SAMPLE VOLUME COLLECTED,LITRES,43.59639,-78.80167
202300002,2023-12-12 11:08:00,CCGS LIMNOS,LAKE ONTARIO,1,432024,-793956,2,59.5,2023-04-13 18:07:00,6,.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.34000,-79.66556
202300002,2023-12-12 11:08:00,CCGS LIMNOS,LAKE ONTARIO,1,432024,-793956,2,59.5,2023-04-13 18:07:00,6,1.00,1.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.34000,-79.66556
202300002,2023-12-12 11:08:00,CCGS LIMNOS,LAKE ONTARIO,2,431606,-793711,3,24.5,2023-04-13 20:17:00,6,.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26833,-79.61972
202300002,2023-12-12 11:08:00,CCGS LIMNOS,LAKE ONTARIO,2,431606,-793711,3,24.5,2023-04-13 20:17:00,6,1.00,1.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26833,-79.61972
202300002,2023-12-12 11:08:00,CCGS LIMNOS,LAKE ONTARIO,2,431606,-793711,3,24.5,2023-04-13 20:17:00,6,10.00,10.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.26833,-79.61972
