CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,1,430523,-822330,1,11.00,2024-08-26 18:44:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.08972,-82.39167
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,1,430523,-822330,1,11.00,2024-08-26 18:44:00,6,9.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.08972,-82.39167
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,2,432030,-823021,7,11.00,2024-08-26 20:43:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.34167,-82.50583
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,3,433402,-822907,8,30.00,2024-08-26 22:29:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.56722,-82.48528
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,4,433759,-821301,9,60.00,2024-08-27 00:08:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63306,-82.21694
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,4,433759,-821301,9,60.00,2024-08-27 00:08:00,6,23.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63306,-82.21694
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,4,433759,-821301,9,60.00,2024-08-27 00:08:00,6,32.00,.00,,,0,2.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63306,-82.21694
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,4,433759,-821301,9,60.00,2024-08-27 00:08:00,6,41.00,.00,,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63306,-82.21694
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,4,433759,-821301,9,60.00,2024-08-27 00:08:00,6,50.00,.00,,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63306,-82.21694
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,4,433759,-821301,9,60.00,2024-08-27 00:08:00,6,58.00,.00,,,0,3.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63306,-82.21694
202402001,2025-03-04 13:41:00,CCGS LIMNOS,LAKE HURON,5,434513,-823405,13,17.00,2024-08-27 03:04:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.75361,-82.56806
