CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,1,431525,-820219,3,16,2014-05-07 19:40:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.25694,-82.03861
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,2,431928,-814722,4,9.8,2014-05-07 21:20:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.32444,-81.78944
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,3,433252,-814440,5,11.3,2014-05-07 23:00:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.54778,-81.74444
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,4,434515,-814655,10,11.7,2014-05-08 00:40:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.75417,-81.78194
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,5,435724,-814711,11,10,2014-05-08 02:10:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.95667,-81.78639
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,5,435724,-814711,11,10,2014-05-08 02:10:00,6,1.00,.00,0.00000000,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.95667,-81.78639
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,6,435324,-820324,12,87.1,2014-05-08 03:50:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.89000,-82.05667
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,7,433800,-821258,9,58.8,2014-05-08 06:00:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63333,-82.21611
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,7,433800,-821258,9,58.8,2014-05-08 06:00:00,6,48.50,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63333,-82.21611
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,7,433800,-821258,9,58.8,2014-05-08 06:00:00,6,56.50,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.63333,-82.21611
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,8,433401,-822907,8,29.8,2014-05-08 08:10:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.56694,-82.48528
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,9,434512,-823407,13,16.5,2014-05-08 09:45:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.75333,-82.56861
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,10,435630,-824000,14,12.7,2014-05-08 11:20:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.94167,-82.66667
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,10,435630,-824000,14,12.7,2014-05-08 11:20:00,6,1.00,.00,0.00000000,,1,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,43.94167,-82.66667
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,11,441154,-823011,27,55.2,2014-05-08 13:30:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.19833,-82.50306
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,12,440602,-825159,17,14.9,2014-05-08 15:50:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.10056,-82.86639
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,12,440602,-825159,17,14.9,2014-05-08 15:50:00,6,13.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.10056,-82.86639
201402001,2014-12-03 10:25:03,CCGS LIMNOS,LAKE HURON,13,441301,-830502,20,44.4,2014-05-08 17:50:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,44.21694,-83.08389
