CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
200502005,2005-09-20 00:00:00,CCGS LIMNOS,LAKE HURON,1,430651,-822453,155,11.0,2005-08-02 20:45:00,30,.00,.00,0.00000000,,0,1.300000,SECCHI,SECCHI DISC DEPTH,METRE,43.11417,-82.41472
200502005,2005-09-20 00:00:00,CCGS LIMNOS,LAKE HURON,3,454841,-834535,175,89.4,2005-08-03 14:24:00,30,.00,.00,0.00000000,,0,1.300000,SECCHI,SECCHI DISC DEPTH,METRE,45.81139,-83.75972
200502005,2005-09-20 00:00:00,CCGS LIMNOS,LAKE HURON,1,430651,-822453,155,11.0,2005-08-02 20:45:00,31,.00,.00,0.00000000,,0,2.000000,FOREL-UL,SECCHI DISC COLOUR,SCALE,43.11417,-82.41472
200502005,2005-09-20 00:00:00,CCGS LIMNOS,LAKE HURON,3,454841,-834535,175,89.4,2005-08-03 14:24:00,31,.00,.00,0.00000000,,0,5.000000,FOREL-UL,SECCHI DISC COLOUR,SCALE,45.81139,-83.75972
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,1,430647,-822453,155,8.5,2005-05-22 18:00:00,100,.00,.00,0.00000000,,0,10.100000,TEMP,TEMPERATURE (OF WATER),DEG C,43.11306,-82.41472
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,2,431555,-822610,156,18.0,2005-05-22 19:00:00,100,.00,.00,0.00000000,,0,9.500000,TEMP,TEMPERATURE (OF WATER),DEG C,43.26528,-82.43611
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,3,432507,-822727,157,25.5,2005-05-22 20:00:00,100,.00,.00,0.00000000,,0,8.500000,TEMP,TEMPERATURE (OF WATER),DEG C,43.41861,-82.45750
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,4,433342,-822821,158,31.5,2005-05-22 21:00:00,100,.00,.00,0.00000000,,0,8.000000,TEMP,TEMPERATURE (OF WATER),DEG C,43.56167,-82.47250
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,5,434204,-822953,159,33.4,2005-05-22 22:00:00,100,.00,.00,0.00000000,,0,7.500000,TEMP,TEMPERATURE (OF WATER),DEG C,43.70111,-82.49806
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,6,434817,-823212,160,32.0,2005-05-22 23:00:00,100,.00,.00,0.00000000,,0,8.100000,TEMP,TEMPERATURE (OF WATER),DEG C,43.80472,-82.53667
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,7,435617,-823504,161,38.7,2005-05-23 00:01:00,100,.00,.00,0.00000000,,0,9.000000,TEMP,TEMPERATURE (OF WATER),DEG C,43.93806,-82.58444
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,8,440444,-823807,162,44.7,2005-05-23 01:00:00,100,.00,.00,0.00000000,,0,6.750000,TEMP,TEMPERATURE (OF WATER),DEG C,44.07889,-82.63528
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,9,441254,-824202,163,56.5,2005-05-23 02:00:00,100,.00,.00,0.00000000,,0,4.300000,TEMP,TEMPERATURE (OF WATER),DEG C,44.21500,-82.70056
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,10,442106,-824547,164,59.6,2005-05-23 03:00:00,100,.00,.00,0.00000000,,0,4.100000,TEMP,TEMPERATURE (OF WATER),DEG C,44.35167,-82.76306
200502002,2005-07-18 00:00:00,CCGS LIMNOS,LAKE HURON,11,442918,-824931,165,74.0,2005-05-23 04:00:00,100,.00,.00,0.00000000,,0,4.300000,TEMP,TEMPERATURE (OF WATER),DEG C,44.48833,-82.82528
