CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,6,1.00,.00,,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,30,.00,.00,,,0,7.500000,SECCHI,SECCHI DISC DEPTH,METRE,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,100,.00,.00,,,0,12.000000,TEMP,TEMPERATURE (OF WATER),DEG C,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,104,1.00,.00,,,0,11.990000,T EBT,TEMPERATURE EBT,DEG C,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,124,1.00,.00,,,0,90.000000,TRANS,TRANSPARENCY,PERCENT,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,160,1.00,.00,,,0,274.400000,CON 25,SPECIFIC CONDUCTANCE 25 DEG. C,USIEMENS,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,213,1.00,.00,,,0,8.470000,PH,PH,PH UNITS,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,225,.00,19.50,0.00080000,,0,.188000,I-POC,"CARBON,PARTICULATE ORGANIC,INTEGRATED",MG C/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,226,1.00,.00,0.20000000,,0,2.400000,D ORG C,"CARBON,DISSOLVED ORGANIC",MG C/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,236,1.00,.00,0.20000000,,0,22.300000,D.I.C,DISSOLVED INORGANIC CARBON,MG C/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,245,1.00,.00,,,0,10.100000,D 02 W,"OXYGEN,CONCENTRATION DISSOLVED",MG 02/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,247,1.00,.00,,,0,95.460000,SAT 02,"OXYGEN,% SAT. DISSOLVED",PERCENT,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,263,1.00,.00,0.00020000,,0,.002500,SR P,"PHOSPHOROUS,SOLUBLE REACTIVE,FILTERED",MG P/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,265,1.00,.00,0.01400000,,0,.194000,TF KJN,"TOTAL KJELDAHL NITROGEN,FILTERED",MG N/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,267,.00,19.50,0.00030000,,0,.024000,I-N,"NITROGEN,TOTAL PARTICULATE - INTEGRATED",MG N/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,270,1.00,.00,0.00100000,,0,.006000,NH3,"AMMONIA NITROGEN,SOLUBLE",MG N/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,276,1.00,.00,0.00500000,,0,.135000,NO3NO2 F,"NITRATE+NITRITE NITROGEN,FILTERED",MG N/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,448,1.00,.00,,,0,.600000,NF RES,"RESIDUE,NON-FILTERED",MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,613,.00,19.50,0.10000000,,0,1.600000,CAUI,CHLOROPHYLL A UNCORRECTED INTEGRATED,UG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,614,.00,19.50,0.10000000,,0,1.500000,CACI,CHLOROPHYLL A CORRECTED INTEGRATED,UG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,1434,1.00,.00,0.05000000,,0,.640000,TURB,TURBIDITY,NTU,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,1639,1.00,.00,0.01000000,,0,.100000,F-F,FLUORIDE,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,1640,1.00,.00,0.01000000,,0,16.600000,CL-F,CHLORIDE,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,1641,1.00,.00,0.01000000,,0,19.700000,SO4-F,SULPHATE,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,2036,1.00,.00,0.00050000,,0,.006600,TP-P-UF,TOTAL PHOSPHOROUS,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,2038,1.00,.00,0.00050000,,0,.003800,TP-P-F,TOTAL PHOSPHOROUS FILTERED,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,2042,1.00,.00,0.01000000,,0,32.700000,CA-F,CALCIUM,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,2044,1.00,.00,0.03000000,,0,1.420000,K-F,POTASSIUM,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,2046,1.00,.00,0.01000000,,0,8.800000,MG-F,MAGNESIUM,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,2048,1.00,.00,0.01000000,,0,9.800000,NA-F,SODIUM,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,2050,1.00,.00,0.01000000,,0,.230000,SIO2-F,SILICA,MG/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3723,1.00,.00,0.10000000,,0,96.000000,ALKCACO3,"Alkalinity, Total CaCO3 dissolved",mg/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3724,1.00,.00,-999.00000000,,0,-88.880000,ALKCACO3,"Alkalinity, Gran CaCO3 dissolved",mg/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3725,1.00,.00,0.10000000,<,0,.100000,ALKALINITY,"Alkalinity, phenolphthalein CaCO3 dissolved",mg/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3979,.10,.00,15.60000000,<,0,15.600000,ATX,Anatoxin-A,ng/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3980,.10,.00,17.60000000,<,0,17.600000,CYL,Cylindrospermopsin,ng/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3981,.10,.00,-88.88000000,,0,103.000000,DRMC-LR,D7-Microcystin-LR,%,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3982,.10,.00,240.00000000,<,0,240.000000,DEGON2,Decarbamoylgonyautoxin-2,ng/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3983,.10,.00,48.90000000,<,0,48.900000,DENSAX,Decarbamoylneosaxitoxin,ng/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3984,.10,.00,37.00000000,<,0,37.000000,DESAX,Decarbamoylsaxitoxin,ng/L,42.79139,-79.20806
202501001,2026-04-27 12:16:38,CCGS LIMNOS,LAKE ERIE,1,424729,-791229,932,21.5,2025-05-26 19:59:00,3985,.10,.00,15.50000000,<,0,15.500000,DIHATX,Dihydroanatoxin-A,ng/L,42.79139,-79.20806
