CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,6,.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,30,.00,.00,0.00000000,,0,3.750000,SECCHI,SECCHI DISC DEPTH,METRE,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,100,.00,.00,0.00000000,,0,3.500000,TEMP,TEMPERATURE (OF WATER),DEG C,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,104,1.00,.00,0.00000000,,0,3.690000,T EBT,TEMPERATURE EBT,DEG C,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,124,1.00,.00,0.00000000,,0,72.000000,TRANS,TRANSPARENCY,PERCENT,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,160,1.00,.00,0.00000000,,0,292.000000,CON 25,SPECIFIC CONDUCTANCE 25 DEG. C,USIEMENS,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,213,1.00,.00,0.00000000,,0,8.120000,PH,PH,PH UNITS,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,225,.00,18.00,0.00500000,,0,.279000,I-POC,"CARBON,PARTICULATE ORGANIC,INTEGRATED",MG C/L,42.79167,-79.20833
201301001,2014-03-20 12:25:34,CCGS LIMNOS,LAKE ERIE,1,424730,-791230,932,20.3,2013-04-18 17:14:00,245,1.00,.00,0.00000000,,0,13.789600,D 02 W,"OXYGEN,CONCENTRATION DISSOLVED",MG 02/L,42.79167,-79.20833
