CRUISE_PLAN,LAST_DATE_UPDATED,SHIP_NAME,WATER_BODY,CSN,LATITUDE,LONGITUDE,PSN,SOUNDING,STN_DATE,CODE,DEPTH_FROM,DEPTH_TO,DETECTION,FLAG,SEQ_NO,VALUE,ABBREV,FULL_NAME,UNITS,LATITUDE_DD,LONGITUDE_DD
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,30,.00,.00,0.00000000,,0,10.000000,SECCHI,SECCHI DISC DEPTH,METRE,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,100,.00,.00,0.00000000,,0,4.800000,TEMP,TEMPERATURE (OF WATER),DEG C,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,104,1.00,.00,0.00000000,,0,4.610000,T EBT,TEMPERATURE EBT,DEG C,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,124,1.00,.00,0.00000000,,0,93.850000,TRANS,TRANSPARENCY,PERCENT,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,160,1.00,.00,0.00000000,,0,312.200000,CON 25,SPECIFIC CONDUCTANCE 25 DEG. C,USIEMENS,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,213,1.00,.00,0.00000000,,0,8.410000,PH,PH,PH UNITS,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,225,.00,17.50,0.00100000,,0,.080000,I-POC,"CARBON,PARTICULATE ORGANIC,INTEGRATED",MG C/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,245,1.00,.00,0.00000000,,0,12.930000,D 02 W,"OXYGEN,CONCENTRATION DISSOLVED",MG 02/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,247,1.00,.00,0.00000000,,0,101.000000,SAT 02,"OXYGEN,% SAT. DISSOLVED",PERCENT,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,263,1.00,.00,0.00020000,,0,.002700,SR P,"PHOSPHOROUS,SOLUBLE REACTIVE,FILTERED",MG P/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,265,1.00,.00,0.01400000,,0,.269000,TF KJN,"TOTAL KJELDAHL NITROGEN,FILTERED",MG N/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,267,.00,17.50,0.00040000,,0,.013000,I-N,"NITROGEN,TOTAL PARTICULATE - INTEGRATED",MG N/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,270,1.00,.00,0.00100000,,0,.022000,NH3,"AMMONIA NITROGEN,SOLUBLE",MG N/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,276,1.00,.00,0.00500000,,0,.388000,NO3NO2 F,"NITRATE+NITRITE NITROGEN,FILTERED",MG N/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,613,.00,17.50,0.10000000,,0,.400000,CAUI,CHLOROPHYLL A UNCORRECTED INTEGRATED,UG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,1178,1.00,.00,0.10000000,,0,99.700000,ALKCACO3,"TOTAL ALKALINITY, FILTERED",MG CACO3/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,1182,1.00,.00,0.10000000,<,0,.100000,ALKALINITY,"ALKALINITY,PHENOLPHTHALEIN,FILTERED",MG CAC03/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,1639,1.00,.00,0.01000000,,0,.090000,F-F,FLUORIDE,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,1640,1.00,.00,0.01000000,,0,19.800000,CL-F,CHLORIDE,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,1641,1.00,.00,0.01000000,,0,22.400000,SO4-F,SULPHATE,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,2036,1.00,.00,0.00050000,,0,.007700,TP-P-UF,TOTAL PHOSPHOROUS,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,2038,1.00,.00,0.00050000,,0,.006400,TP-P-F,TOTAL PHOSPHOROUS FILTERED,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,2042,1.00,.00,0.01000000,,0,36.000000,CA-F,CALCIUM,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,2044,1.00,.00,0.01000000,,0,1.620000,K-F,POTASSIUM,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,2046,1.00,.00,0.01000000,,0,9.120000,MG-F,MAGNESIUM,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,2048,1.00,.00,0.01000000,,0,11.700000,NA-F,SODIUM,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,1,424859,-792300,727,19.7,2015-04-27 17:05:00,2050,1.00,.00,0.01000000,,0,.360000,SIO2-F,SILICA,MG/L,42.81639,-79.38333
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,2,424230,-793030,934,27.6,2015-04-27 18:13:00,6,1.00,.00,0.00000000,,0,1.000000,TPL,TEMPERATURE PROFILE LOCATION,,42.70833,-79.50833
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,2,424230,-793030,934,27.6,2015-04-27 18:13:00,30,.00,.00,0.00000000,,0,11.000000,SECCHI,SECCHI DISC DEPTH,METRE,42.70833,-79.50833
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,2,424230,-793030,934,27.6,2015-04-27 18:13:00,100,.00,.00,0.00000000,,0,2.500000,TEMP,TEMPERATURE (OF WATER),DEG C,42.70833,-79.50833
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,2,424230,-793030,934,27.6,2015-04-27 18:13:00,104,1.00,.00,0.00000000,,0,2.830000,T EBT,TEMPERATURE EBT,DEG C,42.70833,-79.50833
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,2,424230,-793030,934,27.6,2015-04-27 18:13:00,124,1.00,.00,0.00000000,,0,90.210000,TRANS,TRANSPARENCY,PERCENT,42.70833,-79.50833
201501001,2015-05-12 10:30:49,CCGS LIMNOS,LAKE ERIE,2,424230,-793030,934,27.6,2015-04-27 18:13:00,160,1.00,.00,0.00000000,,0,293.500000,CON 25,SPECIFIC CONDUCTANCE 25 DEG. C,USIEMENS,42.70833,-79.50833
